,خالق,صانع
نب,0.4789563158195313,0.5316948443651199
##فض,0.47895168445327063,0.5157235142859545
أح,0.47894351184368134,0.5204797067642212
##س,0.4789221588431335,0.5201179685227593
##أيت,0.478920703304225,0.5298916892758732
وابي,0.47890663892030716,0.5393216609954834
اصط,0.4788994396987714,0.5152267107838079
التقي,0.478863654534022,0.501609476407369
مطب,0.47885212302207947,0.48125529289245605
يرج,0.47884035987012524,0.5163495786049787
كفر,0.4788382887840271,0.5564149498939515
وفع,0.4788263738155365,0.5296185314655304
##قص,0.47882181107997895,0.5312599837779999
الاس,0.478812038898468,0.5355696678161621
##ولا,0.4787758871660394,0.5449889605328188
##عده,0.47872277597586316,0.5043860624233881
##ريه,0.47871751995647654,0.5320821947911206
##اج,0.47866594168958787,0.5184200221224676
إزالة,0.47865018248558044,0.534187912940979
##هرب,0.47862708568573,0.5156646569569906
الص,0.47861198904150626,0.5421868182171536
##لت,0.4785891107641734,0.5191937497028938
##جته,0.47857289678520626,0.5167344212532043
سخط,0.4785571297009786,0.51341579357783
تنجح,0.4785206615924835,0.5453268885612488
تقوي,0.47851327061653137,0.49603986740112305
##دره,0.4785122485721813,0.5242800502216115
##ذن,0.4784597393238183,0.5415497882799669
الوظيف,0.47844821214675903,0.5619508028030396
##احف,0.4784178350652967,0.5206518854413714
##ضرب,0.4784058928489685,0.5091438787057996
##ظري,0.4784016013145447,0.5210776209831238
##الوا,0.47838570177555084,0.5140795012315115
الشجرة,0.47837960720062256,0.5113911032676697
والا,0.47837231556574505,0.5362749298413595
##ريح,0.47836204217030454,0.5476039097859309
تذ,0.47836186993317525,0.5361769126086938
إك,0.4783617705106735,0.5372370928525925
##عوب,0.47835026383399964,0.5456939071416855
##موا,0.4783191634549035,0.510747179057863
وتأ,0.47828952280374676,0.5393674419476435
الكري,0.4782707563468388,0.5346993825265339
##ئي,0.47826864337548614,0.5361150079406798
بخمس,0.47821754217147827,0.5187469124794006
##سو,0.47819275975227354,0.5183026885986328
إ,0.4781807776707322,0.5382950506103572
الرعب,0.47816596180200577,0.5314334407448769
التذك,0.47815876454114914,0.5287749245762825
##ناع,0.47811761498451233,0.5469172298908234
حديثك,0.4780966639518738,0.5102900266647339
المعاهد,0.4780895709991455,0.47720083594322205
رزقك,0.4780752658843994,0.5135082006454468
الشات,0.47806310653686523,0.5537453889846802
##قهم,0.47804008722305297,0.49911701679229736
##لاف,0.4780111677116818,0.516752752992842
الأعم,0.477982334792614,0.490890234708786
##فان,0.4779062631630128,0.5339220521911499
بالر,0.4778958688764011,0.5392533176085528
وبح,0.4778958360354106,0.5544296701749166
الف,0.4778553379209418,0.5239031142310092
##عتك,0.47784827649593353,0.5277656614780426
##لالا,0.4778463857041465,0.5342323730389277
القهر,0.47784633934497833,0.6011814475059509
##هي,0.47782834205362534,0.5284938149982028
##ونات,0.47768813371658325,0.5201398134231567
مصد,0.4776754081249237,0.5534430146217346
##جن,0.4776710694034894,0.53491829501258
بست,0.47761960327625275,0.5438299477100372
##قدام,0.4775939075385823,0.5346332507974961
دورا,0.47758445143699646,0.5494625121355057
حظك,0.47755149006843567,0.5477586388587952
##رفا,0.47753183046976727,0.4978395899136861
جود,0.4775184276311294,0.5101495573054189
##زى,0.477484168112278,0.5043004244565964
تقولي,0.47747352222601575,0.5137528777122498
ترش,0.4774615168571472,0.5308825373649597
الأن,0.4774456773485456,0.5173580288887024
##روا,0.47741781434287195,0.5265157067257425
##يش,0.47740018177539745,0.5158289525103061
وته,0.4773843586444855,0.536671002705892
وانه,0.47736434936523436,0.5346936881542206
ينهي,0.4773529917001724,0.5804818272590637
المجا,0.4773386523127556,0.5473974466323852
##صن,0.47725685847842175,0.5288730568212011
أستطيع,0.4772430956363678,0.4806756377220154
الهوا,0.477212525331057,0.540942499270806
##رض,0.4771737196228721,0.5103280660780993
مرمي,0.47714775800704956,0.5267421007156372
البني,0.47713257372379303,0.5348362922668457
##زم,0.4771198624914343,0.5284653809937564
حديثه,0.4770902527703179,0.5259078939755758
السج,0.47708429396152496,0.5409995665152868
ر,0.47708158849555754,0.5379165057266984
##ورها,0.4770189362764359,0.5554965901374816
##ضا,0.4769223616566769,0.5302456828743912
قسط,0.4768579974770546,0.5273880660533905
بفر,0.47685650867574353,0.5246340088984546
الغ,0.4768132072533189,0.5274655324066697
##هده,0.4767647385597229,0.5281295312775506
العوا,0.4767572003252366,0.5261684743797078
الفني,0.4767381101846695,0.5377288699150086
توح,0.4766964316368103,0.5409523844718933
القف,0.4766299068927765,0.540942804813385
##فذ,0.47661910355091097,0.5372641324996948
##ثا,0.47660130640150794,0.5267584537956077
لان,0.47657322070815344,0.5413984845985066
الأنباء,0.4765380918979645,0.5495710074901581
ارق,0.476536492506663,0.5247657299041748
##جه,0.4765246571464972,0.5126829980449243
فاذكر,0.47651694076401846,0.5348001888820103
السي,0.476496418317159,0.5261920207076602
##عت,0.4764846797324409,0.5178442390497066
انت,0.4764813909928004,0.5275079488754273
والموا,0.47644975781440735,0.5406134724617004
##ارى,0.47644223550618703,0.5263128785763757
الأرج,0.47640716036160785,0.5147168835004171
##لعي,0.47639602422714233,0.5224687457084656
##كار,0.4763771527343326,0.5335776193274392
##يتو,0.4763636440038681,0.5471932888031006
##آ,0.4762879922276452,0.530899045013246
##نني,0.4762730821967125,0.5336629003286362
##فوا,0.47627161557857806,0.5054359206786523
##ثاء,0.47625661167231476,0.5271147137338464
والط,0.4762411739742547,0.5162076615450675
##حيه,0.4762155754225595,0.5333227302346911
رضي,0.4762050360441208,0.5370372757315636
استح,0.47618859509627026,0.5113164136807123
كث,0.476165438691775,0.5268140683571497
##رخ,0.47615149468183515,0.4999689057469368
باليوم,0.4760836064815521,0.5127367377281189
تأ,0.4760805588324093,0.5214587513682911
يزور,0.47605912884076435,0.5236706137657166
يحس,0.47605493664741516,0.549639880657196
الأيمن,0.4760438799858093,0.5531026124954224
تق,0.4760320270434022,0.5239572714393338
الرس,0.47602774609218945,0.5362066301432523
فز,0.4760179529929983,0.5348505230470636
نفي,0.4760062098503113,0.5435413989153776
##وتهم,0.4759933054447174,0.5081300927059991
الصح,0.475948526578791,0.5383751813103171
بضم,0.4758882489469316,0.5088479154639773
ورك,0.4758608837922414,0.5772422055403391
الأف,0.475842418209199,0.5272450995060706
بول,0.4758140246073405,0.5329819917678833
جها,0.4758061724049704,0.546614822887239
##ئون,0.4758014976978302,0.5247139632701874
##هرة,0.47578299542268115,0.5366983662048975
عزك,0.47577041884263355,0.5374440848827362
حاس,0.47575727436277604,0.5383459528287252
##زو,0.475736050344095,0.5133286714553833
عوا,0.47568799568259196,0.523427094583926
##ارة,0.4756578036303659,0.5369255302600491
سا,0.47565567172490636,0.5324662919227894
##أسم,0.4756544753909111,0.5253861844539642
بعضا,0.475626140832901,0.5414862632751465
##انيا,0.47559699416160583,0.4853435754776001
السيا,0.47552106635911123,0.5240683513028281
##اط,0.47549833597675445,0.50125259257132
##ثنا,0.4754940867424011,0.5400775074958801
الافضل,0.47549131512641907,0.5449456572532654
##روت,0.47545039653778076,0.5320011973381042
##خاف,0.4754117280244827,0.5370047390460968
##لاوي,0.4753355383872986,0.5114743709564209
الوا,0.4753127773018444,0.5125401572269552
##لالة,0.47530266642570496,0.5364558756351471
##لفاظ,0.47529835999011993,0.49397823214530945
البك,0.47528715087817264,0.526061074091838
المحي,0.475249819457531,0.5119471177458763
وسهلا,0.47524720430374146,0.5320464670658112
شمر,0.47521769801775615,0.5499155720074972
ساج,0.47521361112594607,0.5282024681568146
##شي,0.4751910066871501,0.5124199281432735
الغريبة,0.47515276074409485,0.5211929976940155
طالع,0.47514525387022233,0.5104847252368927
تغضب,0.4751296788454056,0.5266503691673279
العزم,0.47509872913360596,0.5172885656356812
الاط,0.47508446375528973,0.5299835801124573
##عظ,0.4750739559531212,0.5013592168688774
العبا,0.47503307461738586,0.5439864695072174
##ابية,0.4750273823738098,0.5377387404441833
البوا,0.4750142040160986,0.5252862033935694
يبك,0.47500406205654144,0.509429857134819
وإد,0.4749948928753535,0.5188853790362676
##الو,0.4749060074488322,0.4991041918595632
كنع,0.4749026298522949,0.5495084524154663
##أى,0.47490075588226316,0.5027303802967071
يسال,0.47489383816719055,0.5450609922409058
يسي,0.4748897392016191,0.5429427532049326
##المي,0.47481781244277954,0.5489411950111389
##ركت,0.47475724135126385,0.5266972269330706
الزب,0.47475406527519226,0.4933440685272217
واب,0.4747152972605921,0.5347084672220291
##عك,0.4746967554092407,0.5170071323712667
أ,0.47468911545483145,0.5148222258710485
لند,0.47466063499450684,0.5004300475120544
##ذي,0.4746440461703709,0.5191824053015027
وزن,0.47460614641507465,0.5204189221064249
##ذا,0.4745943350924386,0.5255200412538317
ن,0.4745342028019997,0.5343950440738406
##سان,0.4744614668582615,0.5255645333152068
##مش,0.47444714854160946,0.5039881666501363
البلي,0.4744434058666229,0.5382000207901001
بالقرب,0.474440336227417,0.5265386700630188
الخضر,0.47441908717155457,0.5470769206682841
تسم,0.4744157109941755,0.5450452608721597
والص,0.4744028282165527,0.5369051957130432
المحامي,0.4743829369544983,0.5314122438430786
ظ,0.47438232491121574,0.5282292153467151
##ذك,0.4743124743302663,0.5209126770496368
ثماني,0.4743064522743225,0.5338616728782654
النخ,0.47420491916792734,0.5469082395235697
الريم,0.4741295278072357,0.5365874171257019
##بت,0.4741246937899976,0.5195567170913155
##لفي,0.4741084765304219,0.49654026464982465
والكر,0.47410687804222107,0.5283287763595581
##وف,0.47409360357245106,0.5236306224102364
الره,0.47408276001612343,0.5390917668739955
##فك,0.4740579162652676,0.5079953429790643
##ردن,0.4740433394908905,0.5379154682159424
##ظيم,0.47402195632457733,0.5707656145095825
##ثت,0.4739660539410331,0.5012262233278968
والتم,0.47396087646484375,0.5319297562042872
##خير,0.47390821907255387,0.524678455458747
البها,0.4739018976688385,0.5063589215278625
البعض,0.4738989770412445,0.5320224761962891
##رنا,0.47388595894530966,0.5424002960876182
تنس,0.47386432997882366,0.5150911808013916
تعوي,0.4738205820322037,0.493169441819191
##نت,0.473785947812231,0.5056170883931612
##ئا,0.47376706383445044,0.5386523794044148
البط,0.4737497687339783,0.5255803346633912
##قلين,0.47373519092798233,0.5110628083348274
##ميلة,0.47366729378700256,0.5049102902412415
كري,0.4736442086173267,0.5485850783382974
ابيات,0.4736136794090271,0.5468601584434509
##وفا,0.47361067072911694,0.533662037415938
ازمه,0.47355541586875916,0.5853584408760071
##راه,0.4735223732211373,0.5294700102372603
##راجه,0.4734959304332733,0.48426157236099243
##عيدي,0.47349393367767334,0.49636510014533997
اسما,0.47346078356107074,0.5314587454001108
##كرت,0.4734343308955431,0.5430859681218863
للفصل,0.47331222891807556,0.5425304770469666
##سمت,0.47330344282090664,0.47702592238783836
##قيل,0.4732399114540645,0.5381704866886139
الا,0.4732305760286292,0.5330684920962976
##ثم,0.4731302092734136,0.5270194179917637
##برت,0.4731211423873901,0.530619329214096
##وقا,0.47312045785096973,0.5216054274485662
##جري,0.47308685183525084,0.5343584358692169
فتح,0.47307897607485455,0.5385058378731763
##فتان,0.4730758726596832,0.5230669379234314
أدب,0.47307221004457184,0.5249117098071359
##جا,0.47307021736071025,0.5077689606054075
ظه,0.4730348438024521,0.570992037653923
##مور,0.47299391573125665,0.5376442833380266
##راعة,0.47297024726867676,0.5501825213432312
##صلين,0.47296667098999023,0.5234788060188293
الجاهلية,0.4729590117931366,0.5481950512954167
##هود,0.47293560820467334,0.5025847641860738
##كا,0.4729136874278386,0.5203892700374126
##تن,0.4728751558324565,0.5136240500470867
##ورن,0.47287495732307433,0.5376567959785461
تظلم,0.47287023812532425,0.5066681355237961
##أته,0.4728638048355396,0.5300087768297929
##قذ,0.4728269100189209,0.5075042287508646
##زه,0.47276617821894196,0.5135176244534945
لحظه,0.4726833999156952,0.5013406872749329
##بك,0.47264408734109664,0.5171111209525002
##دب,0.4726173539956411,0.5239263470967611
والإن,0.4725556194782257,0.5607503414154053
##زها,0.47247883520628275,0.5336839619435763
لعي,0.4724546940553756,0.5180787401539939
سرك,0.4724505792061488,0.5524758994579315
روي,0.4723241138458252,0.5038403272628784
اس,0.472312650510243,0.5415218217032296
الع,0.4723091560105483,0.5023503623281916
والاف,0.47229671478271484,0.5292405188083649
##يرو,0.47227371235688526,0.5250356694062551
##ويب,0.47221191440309795,0.5331737228802272
##لأ,0.47215559021119147,0.4934863996121191
##رجم,0.47214945157368976,0.5394374330838522
##ؤول,0.47210068052465265,0.5192103006623008
محف,0.47203973680734634,0.5399474948644638
والتأ,0.47192734479904175,0.5275161266326904
الحان,0.4718988239765167,0.5099755525588989
تشت,0.47186833288934493,0.5252465296674658
الانك,0.4718279143174489,0.5263734956582388
نصيحه,0.4718184769153595,0.5140854120254517
##ارب,0.47174372102903284,0.5150291244065539
##الكم,0.4717205762863159,0.5124931931495667
والع,0.4716914802316635,0.5075034816113729
والان,0.47167089581489563,0.507230281829834
##لمان,0.47166202664375306,0.5333626389503479
##اح,0.4715995220704512,0.5090527736056935
##صول,0.4715266065164046,0.5172182131897319
ورضي,0.47152358293533325,0.5530081987380981
الصعب,0.47150397300720215,0.5573280453681946
الوس,0.47144600914584267,0.5037149356471168
وفت,0.4714391449323067,0.5167263436775941
لطال,0.4714163541793823,0.5053513050079346
##ظا,0.47140267696873894,0.5395117247926777
وآله,0.4713900089263916,0.5023224949836731
النضال,0.4713112413883209,0.5246650278568268
##وانا,0.47126133527074543,0.5248357653617859
هاش,0.47123056650161743,0.5320655107498169
العبي,0.47121375799179077,0.510746106505394
ونائ,0.4711927235126495,0.5400712351004283
رم,0.47117560721676927,0.525579423020626
##اعدي,0.4711230844259262,0.5178765058517456
كانها,0.4711061418056488,0.5340164502461752
##ظره,0.47108825445175173,0.5329682886600494
افر,0.4710298776626587,0.5303524335225424
س,0.4710017072431969,0.509024001883738
##ضر,0.47099502306235463,0.5082504764983529
##سمه,0.47092562913894653,0.5175109207630157
الثالثة,0.470923513174057,0.516696701447169
##غات,0.4707704037427902,0.5597674399614334
الما,0.4707385864522722,0.5032598574956259
والتص,0.4707101732492447,0.5121978744864464
بحمد,0.4706965833902359,0.46827536821365356
بالوا,0.4706631898880005,0.5394291520118714
##ره,0.47057839115740546,0.5393112727873762
##جبك,0.47051259875297546,0.512050986289978
##تت,0.4704890615410275,0.5232648915714688
انك,0.4704691097140312,0.5229192934930325
##ثرت,0.4704092815518379,0.5116028133779764
##دته,0.4703794470647486,0.5092147145329452
##ثف,0.47034575541814166,0.4924627145131429
يكر,0.47034527148519245,0.5429225862026215
